Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN10,OUT046,2076.79665
FDG44,OUT017,1056.2917000000002
FDQ10,OUT046,2776.6356750000004
DRH13,OUT049,2450.8098
FDT52,OUT013,2735.93865
FDM56,OUT045,1800.82255
NCO43,OUT010,1412.4947
NCV29,OUT035,2676.01665
NCF06,OUT013,3628.6099999999997
FDO50,OUT035,1281.082425
FDT59,OUT013,2471.7825000000003
FDX40,OUT027,1882.5494999999999
FDE50,OUT017,2838.055725
FDX51,OUT017,2742.59665
NCD30,OUT018,1501.87835
FDK15,OUT013,1818.13335
FDL12,OUT045,1557.6390999999999
FDK46,OUT017,5201.812175
DRH49,OUT010,308.515075
FDQ57,OUT046,2617.09335
FDY59,OUT017,1741.89925
FDO09,OUT018,3276.0689
NCG30,OUT035,2442.570525
FDM09,OUT017,2825.48875
NCN17,OUT027,3321.3433
NCS42,OUT013,1146.0082499999999
FDD02,OUT019,469.30577500000004
FDE34,OUT013,2252.6510749999998
FDU38,OUT045,2952.98945
FDB33,OUT046,2179.4130750000004
NCJ29,OUT017,1803.236075
FDZ27,OUT035,1948.546925
FDI40,OUT013,1699.62095
FDG22,OUT013,1068.525775
FDT51,OUT017,1982.502725
FDF20,OUT018,2990.4407
FDV50,OUT035,1812.6405000000002
FDT02,OUT049,1206.0134750000002
DRC49,OUT017,2050.8304500000004
FDF26,OUT049,2933.930925
FDV52,OUT035,2693.0777749999997
FDX59,OUT049,1740.56765
FDV25,OUT035,2254.5652499999997
FDW23,OUT027,1528.0942250000003
FDE53,OUT018,1332.2658000000001
FDA19,OUT017,2230.0971
FDH22,OUT046,2771.4757250000002
NCO41,OUT013,1494.304875
FDX12,OUT017,3069.50445
FDF17,OUT013,2844.713725
FDS11,OUT045,2410.945025
FDR51,OUT035,2379.06985
FDT49,OUT010,235.0274
FDC56,OUT013,2142.794075
FDR13,OUT027,2748.4224000000004
FDQ60,OUT035,1625.0513500000002
FDN38,OUT049,4007.5334249999996
NCL29,OUT013,1676.234725
FDO13,OUT027,3647.75175
FDE26,OUT018,2551.928175
FDA31,OUT010,424.364275
FDX14,OUT035,1119.7091500000001
FDA34,OUT045,2946.8307999999997
FDF26,OUT013,1811.9746999999998
FDE38,OUT045,2707.226025
DRI11,OUT046,1791.83425
FDQ60,OUT027,3120.854275
FDL21,OUT027,1520.437525
DRC12,OUT027,4405.016025
FDC47,OUT046,2835.80865
FDE57,OUT045,1561.6339
FDT14,OUT045,1897.446775
NCZ53,OUT046,3252.433
FDE28,OUT018,2878.9192000000003
FDR19,OUT035,2074.79925
NCF54,OUT019,258.82975
FDZ08,OUT046,1377.5402
NCJ05,OUT018,1801.9877
FDF59,OUT046,3272.9063499999997
NCO05,OUT035,1661.171
FDW24,OUT018,1339.672825
NCX42,OUT018,2839.80345
NCA53,OUT035,1528.011
FDI45,OUT019,486.450125
FDG46,OUT046,1907.1841
FDM20,OUT010,659.97425
FDW11,OUT010,420.28625
FDX08,OUT035,2679.1792
NCK17,OUT035,1135.35545
FDK32,OUT018,2591.210375
NCA42,OUT035,2808.3444
DRI01,OUT035,2508.56795
NCL55,OUT049,3221.057175
DRE25,OUT018,1321.2801
FDD14,OUT017,2578.14405
FDB10,OUT046,2928.1884
DRN11,OUT035,2961.1454999999996
FDP38,OUT018,1571.6209
NCA30,OUT017,2503.657675
FDT15,OUT017,2894.06615
NCP55,OUT018,1364.2242
FDF12,OUT035,1174.0550750000002
FDM21,OUT018,2807.6786
FDX56,OUT035,3165.5461000000005
FDF10,OUT017,2899.975125
FDT32,OUT045,4188.464575
FDM51,OUT018,1820.546875
NCR50,OUT018,1888.70815
FDI19,OUT049,3442.3524500000003
FDX21,OUT017,1384.947225
FDR31,OUT035,2110.75245
FDY02,OUT013,4732.33995
NCA29,OUT045,3470.8154000000004
NCX17,OUT046,3756.0274750000003
FDM12,OUT045,2806.51345
FDI53,OUT027,4789.93165
NCU30,OUT049,2514.8930499999997
FDC56,OUT027,2513.7279
FDK27,OUT018,1791.002
NCK18,OUT017,3525.5774500000007
FDB52,OUT019,498.01839999999993
DRG25,OUT027,5301.5989500000005
FDZ13,OUT049,1485.89915
FDB57,OUT019,463.23034999999993
FDR40,OUT046,1538.414125
NCO14,OUT019,252.421425
NCN19,OUT045,2606.357325
FDQ28,OUT019,465.0613
FDO13,OUT018,1708.9421499999999
FDK48,OUT013,1330.6845250000001
FDU07,OUT018,2510.56535
FDW20,OUT046,1823.6262000000002
FDV12,OUT010,251.00660000000002
FDH24,OUT013,2008.1360249999998
FDV59,OUT049,3259.9232500000003
FDK57,OUT045,1501.129325
FDL16,OUT027,2012.3805000000002
NCQ17,OUT046,1491.4752250000001
FDJ15,OUT018,2631.2416000000003
FDX24,OUT049,1227.818425
FDT47,OUT046,2959.3145500000005
FDT10,OUT049,1245.046
FDZ37,OUT018,2142.37795
FDW43,OUT027,6204.590200000001
DRN36,OUT017,1338.7573499999999
FDJ14,OUT045,1227.4023
FDA32,OUT013,3928.136775
FDJ38,OUT019,452.0782
FDQ57,OUT017,2084.2869
NCQ41,OUT019,504.426725
FDG56,OUT049,1718.5130250000002
DRC13,OUT027,3755.861025
FDV55,OUT035,2696.65645
FDQ49,OUT045,2570.071225
FDE29,OUT010,245.51375
FDR03,OUT013,3632.10545
FDD45,OUT049,1633.7899750000001
FDN38,OUT010,247.17825000000002
FDT56,OUT046,1232.89515
FDT48,OUT045,3102.211875
FDU03,OUT049,3642.75825
FDC56,OUT010,430.190025
NCO43,OUT027,2093.3584250000004
FDQ27,OUT017,1512.115025
FDR03,OUT046,3119.3562249999995
DRH23,OUT010,658.2265249999999
FDG22,OUT045,1096.73905
NCJ42,OUT013,1767.615775
FDR24,OUT046,1433.63385
FDW60,OUT035,2756.6616750000003
FDJ08,OUT013,2850.705925
DRL59,OUT018,1979.8395249999999
FDG60,OUT010,360.114575
FDW27,OUT017,2310.326
FDX14,OUT018,1207.844425
FDC20,OUT013,918.720775
NCS29,OUT018,3014.825625
FDJ56,OUT046,1848.1775750000002
FDB20,OUT019,229.118425
FDL28,OUT027,5901.068625
FDW01,OUT018,2067.225775
FDL03,OUT046,2582.2220749999997
FDX22,OUT049,3869.9625
FDJ21,OUT035,2638.981525
FDR31,OUT045,2069.80575
FDG21,OUT035,3425.957125
FDS22,OUT027,1556.6404
FDK08,OUT035,1709.4415
FDE17,OUT018,1410.4973
NCN30,OUT017,2079.709525
FDT50,OUT046,1422.564925
NCX42,OUT049,2546.934675
FDJ12,OUT035,3141.494075
NCA18,OUT027,2636.6512249999996
FDP23,OUT019,302.2732
FDX12,OUT013,2482.1856249999996
FDN40,OUT018,2235.92285
FDV48,OUT035,1146.923725
NCY54,OUT013,3168.4589749999996
FDL16,OUT010,279.96889999999996
FDR45,OUT018,2824.906175
FDJ52,OUT046,2579.059525
DRG01,OUT017,1307.880875
FDP52,OUT013,2676.34955
FDU58,OUT017,3344.81275
FDL02,OUT045,1952.95785
FDG28,OUT013,2465.207725
FDA19,OUT035,2128.812275
FDW46,OUT027,1836.10995
NCD43,OUT049,2041.6757000000002
DRG39,OUT013,1131.69355
NCF55,OUT049,1090.5803999999998
FDJ07,OUT046,1630.71065
FDE08,OUT046,2030.273875
FDP56,OUT019,163.95325000000003
FDT45,OUT045,1287.407525
FDF17,OUT018,3283.89205
FDX44,OUT046,1547.81855
FDM28,OUT027,4538.59215
FDI36,OUT049,2873.5928
FDS07,OUT045,1705.7796000000003
FDD36,OUT045,1911.595025
FDW11,OUT046,1281.49855
FDN40,OUT049,2812.255975
NCQ18,OUT049,2349.857875
NCQ54,OUT017,3037.6292750000002
NCS42,OUT045,1701.701575
DRH39,OUT010,241.85184999999998
FDC09,OUT027,3047.283375
FDT08,OUT010,486.6998
FDC08,OUT035,3648.584
FDT20,OUT017,659.3916750000001
FDS35,OUT035,1524.265875
FDX58,OUT018,3288.9687750000003
FDW58,OUT046,2472.1154
DRD27,OUT046,1367.2203
FDH32,OUT019,240.10412499999998
FDS26,OUT035,3985.229125
FDQ31,OUT046,2395.2155000000002
FDP11,OUT018,2917.03625
FDD58,OUT017,1449.4466
FDM33,OUT045,4019.684275
FDZ16,OUT049,2901.1402749999997
NCS29,OUT010,558.6062000000001
NCM18,OUT019,172.192525
FDP11,OUT049,2735.7722000000003
NCC42,OUT017,2046.585975
DRM23,OUT046,2553.17655
NCN55,OUT027,2809.1766500000003
FDK46,OUT013,2625.2494
FDR01,OUT046,2933.098675
NCA05,OUT045,1995.8187249999999
NCP43,OUT017,2424.4274750000004
FDR12,OUT010,363.942925
FDQ01,OUT013,2904.136375
FDM13,OUT046,1819.9643
FDQ19,OUT017,3941.785675
FDK56,OUT019,310.013125
NCX06,OUT010,352.874
FDO56,OUT027,3887.43975
FDU45,OUT045,2369.332525
FDI16,OUT019,334.647725
FDL32,OUT046,1528.011
FDA07,OUT046,2774.4718249999996
FDA14,OUT045,2445.6498500000002
FDV46,OUT027,3416.38625
NCO07,OUT035,2927.02325
NCP41,OUT046,2080.5417749999997
FDY60,OUT018,2153.6965499999997
FDN38,OUT017,3359.79325
FDO15,OUT046,1846.2633999999998
FDT60,OUT013,2598.534175
FDA55,OUT035,3132.7554499999997
FDE02,OUT010,235.0274
DRJ39,OUT049,2765.0674
FDV34,OUT035,1429.0564749999999
FDS20,OUT027,4264.1161
FDF02,OUT027,2926.940025
FDW40,OUT017,2048.583375
NCB43,OUT046,3083.9856
FDR58,OUT017,1633.2074
DRJ59,OUT035,1868.73415
NCD30,OUT017,1900.02675
FDE14,OUT017,1299.4751500000002
FDC28,OUT018,1543.82375
FDU16,OUT018,1036.3177
NCD19,OUT035,1923.246525
FDU21,OUT046,1502.627375
FDV59,OUT027,4929.999325
FDU03,OUT045,2236.838325
FDC33,OUT010,442.09119999999996
NCR42,OUT035,1716.0995
DRH59,OUT035,1750.1385249999998
NCM31,OUT035,2089.6133
FDS50,OUT035,3175.949225
FDP39,OUT046,1203.4335
FDQ55,OUT013,2617.75915
FDV36,OUT019,270.81415
FDI05,OUT027,2316.234975
FDS45,OUT027,2957.65005
FDA39,OUT045,1506.622175
FDC37,OUT010,189.669775
FDJ60,OUT027,4902.202175
DRQ35,OUT046,1998.56515
NCJ06,OUT046,1564.13065
NCY42,OUT018,2852.203975
DRM37,OUT049,2878.08695
FDR14,OUT045,1252.952375
FDE51,OUT049,1147.8392000000001
FDT33,OUT017,3344.81275
FDR08,OUT013,2105.42605
FDE36,OUT010,191.41750000000002
FDL22,OUT019,393.9039250000001
FDR44,OUT013,3096.13645
FDI56,OUT019,282.46565
FDE47,OUT010,1815.8862749999998
FDV27,OUT010,392.73877500000003
FDV10,OUT049,1363.39195
FDC40,OUT045,1323.527175
NCX41,OUT013,2886.9088
NCQ38,OUT027,2093.358425
FDV12,OUT027,3000.92705
FDE52,OUT017,1772.3596
FDG20,OUT027,5209.71855
FDV16,OUT027,1953.873325
FDI32,OUT017,1517.108525
FDJ32,OUT049,1374.2112
FDN39,OUT018,2392.8852
FDY34,OUT017,3617.6243
FDC14,OUT035,2345.0308250000003
FDA55,OUT017,4824.636474999999
FDZ50,OUT010,519.906575
DRG13,OUT049,2765.6499750000003
FDP01,OUT013,2169.7589749999997
NCG54,OUT017,2926.274225
FDM13,OUT045,1974.1802249999998
NCO18,OUT027,4235.32025
NCW41,OUT013,1859.9123
FDM52,OUT027,3206.4928
NCF55,OUT035,1839.8550750000002
FDT09,OUT046,1391.68845
NCM19,OUT035,2043.0072999999998
FDW12,OUT018,1763.121625
FDP15,OUT019,504.67639999999994
FDK36,OUT045,1507.2047499999999
FDZ25,OUT035,3103.6267000000003
NCW06,OUT049,4042.6543749999996
FDW60,OUT046,2950.908825
DRC49,OUT013,3322.7581250000003
NCT17,OUT035,2996.26645
NCN06,OUT018,2432.1674
FDC45,OUT013,1821.712025
DRJ47,OUT019,1471.334775
NCF06,OUT045,4728.34515
FDE21,OUT010,331.9013
DRG27,OUT013,1357.3165249999997
FDW40,OUT049,2115.329825
NCO53,OUT046,1816.884975
FDE23,OUT049,1219.4959250000002
FDQ16,OUT046,2013.7121
FDS26,OUT045,3555.3720000000003
FDZ13,OUT010,175.521525
FDS14,OUT049,2070.9709000000003
FDC10,OUT045,2085.4520500000003
FDY16,OUT049,2313.82145
FDJ20,OUT035,2584.8020500000002
FDV43,OUT035,1319.1994750000001
FDZ32,OUT027,3172.8699
FDR23,OUT046,2397.2129
FDN24,OUT035,1012.6817999999998
FDE34,OUT027,4017.1043
FDU31,OUT013,2662.7006499999998
FDW33,OUT018,1870.2322
FDU26,OUT046,2112.167275
FDE20,OUT027,4349.421725
NCW05,OUT035,1510.3673
FDB22,OUT018,2266.7161
FDO56,OUT046,2488.843625
FDA19,OUT027,3177.03115
DRI39,OUT045,1207.511525
FDH52,OUT018,1242.9653749999998
FDZ50,OUT035,3027.89195
NCN42,OUT035,2982.4511
FDB53,OUT013,1612.4011500000001
DRG11,OUT017,1535.7509249999998
DRK11,OUT027,3599.730925
FDQ60,OUT017,2688.916525
FDT36,OUT017,850.2266
DRG25,OUT018,2483.5172249999996
DRJ23,OUT046,2779.54855
FDG05,OUT035,2293.597775
NCK06,OUT018,2501.9931749999996
FDU52,OUT017,1867.985125
FDW07,OUT018,1800.989
NCM17,OUT045,1651.68335
FDA22,OUT045,2481.852725
NCA41,OUT018,2513.7279
FDF38,OUT035,2555.590075
FDH52,OUT046,1304.884775
FDY58,OUT019,524.900075
FDZ16,OUT045,2270.2947750000003
NCM18,OUT017,1464.010975
FDA22,OUT018,1825.041025
NCJ43,OUT035,2808.3444
FDI34,OUT027,4670.337325
FDG56,OUT046,1230.89775
FDS34,OUT046,1917.420775
DRC01,OUT035,1157.1604000000002
FDQ04,OUT035,1464.7599999999998
FDK04,OUT035,1464.7599999999998
FDT51,OUT049,2236.3389749999997
FDV26,OUT017,2408.03215
FDS04,OUT049,1033.238375
FDW43,OUT018,3104.708625
FDQ28,OUT010,284.046925
NCK06,OUT017,1757.0462
FDS23,OUT018,2113.998225
FDZ36,OUT019,444.671175
FDE56,OUT018,1508.0369999999998
FDW10,OUT027,4200.2825250000005
NCN14,OUT045,2156.110075
NCQ18,OUT045,1379.37115
FDW08,OUT017,1673.571525
FDU43,OUT035,3143.9076000000005
FDR33,OUT010,254.3356
FDM24,OUT010,242.93377500000003
NCZ05,OUT046,1830.034525
NCV41,OUT035,2128.312925
FDV11,OUT018,2441.32215
NCY05,OUT035,1125.8678
FDV44,OUT018,1988.9110500000002
FDW32,OUT049,1787.256875
NCU18,OUT027,3255.59555
NCC43,OUT035,3559.20035
FDW19,OUT013,2307.3299
FDN31,OUT035,2235.92285
FDI48,OUT045,1330.10195
FDS24,OUT017,2220.859125
FDF46,OUT049,2523.88135
DRG23,OUT017,2604.44315
FDG14,OUT018,2776.7189000000003
NCY30,OUT049,3134.003825
FDO28,OUT018,2093.691325
DRD24,OUT035,2050.3311
FDI33,OUT049,1427.64165
FDN32,OUT046,2792.53165
FDR16,OUT045,3019.23655
FDF26,OUT046,2243.57955
NCN29,OUT018,940.8586250000001
FDE20,OUT045,2322.9762
FDA46,OUT046,2673.7695750000003
FDU28,OUT045,2545.603075
FDQ48,OUT045,1997.56645
FDV36,OUT013,1615.147575
FDR14,OUT018,1403.922525
FDP23,OUT017,2535.0334999999995
FDP56,OUT013,910.64795
FDK48,OUT010,143.31345
FDR48,OUT046,2573.317
NCY29,OUT049,1015.84435
FDM22,OUT018,851.05885
DRJ01,OUT013,3205.66055
FDZ43,OUT045,4376.885975
FDV03,OUT035,2415.8553
FDX11,OUT027,4994.748375000001
NCA41,OUT027,4435.0602499999995
FDE38,OUT017,2715.6317499999996
FDI27,OUT018,1276.921175
FDN32,OUT013,3320.3446
NCN43,OUT017,1994.4039
FDB47,OUT027,4700.631225
FDV03,OUT017,2597.6187
NCN30,OUT045,1741.7328000000002
NCV54,OUT010,299.193875
FDV07,OUT013,1653.930425
FDP07,OUT049,3066.8412499999995
FDK48,OUT018,1496.801625
FDM15,OUT019,539.2147749999999
FDY19,OUT027,3393.9987250000004
FDK46,OUT046,2659.288425
FDY11,OUT045,1609.4882750000002
FDH09,OUT046,2357.5977999999996
FDO08,OUT027,4311.88725
FDU14,OUT013,3894.5971
FDD22,OUT027,3607.3044
FDM27,OUT017,2164.432575
FDL02,OUT027,3353.551375
NCA17,OUT035,2120.989125
FDE38,OUT019,512.749225
NCG07,OUT049,4275.60115
DRC27,OUT013,4257.29165
FDA27,OUT035,4023.5126250000003
FDW40,OUT045,2296.8435499999996
DRI11,OUT013,1338.3412250000001
FDN50,OUT046,2355.350725
FDR12,OUT046,2557.753925
FDT34,OUT027,3633.187375
FDW11,OUT035,2175.2518250000003
NCO30,OUT027,4235.32025
FDZ34,OUT017,2829.733225
FDU45,OUT017,1972.349275
NCD42,OUT035,1223.990075
FDX25,OUT045,2710.6382500000004
NCR29,OUT046,1384.614325
FDX43,OUT019,495.77132500000005
FDB04,OUT010,234.19515
FDR49,OUT027,2770.477025
FDS39,OUT018,1679.8134
FDW58,OUT045,2324.723925
FDG22,OUT019,206.39799999999997
FDG31,OUT017,1260.1097249999998
NCV53,OUT027,4496.1474
DRJ37,OUT035,2611.2676
FDV07,OUT035,1687.96945
FDW52,OUT018,2072.5521750000003
FDT15,OUT045,2894.06615
FDD02,OUT018,1724.3387750000002
FDM16,OUT035,1163.402275
NCE55,OUT046,3127.512275
FDB57,OUT018,2920.36525
FDQ04,OUT013,1124.6194250000003
FDQ47,OUT019,424.1146
FDY14,OUT019,467.22515
DRK37,OUT017,3088.9791
FDO25,OUT017,2222.1075
FDL57,OUT046,2213.61855
NCK29,OUT018,1467.6728750000002
FDK46,OUT027,5375.918874999999
NCB43,OUT010,352.874
DRE01,OUT027,3565.6086750000004
FDC46,OUT018,2028.609375
FDQ23,OUT045,1353.07205
FDX38,OUT049,1114.8821
FDG60,OUT018,2335.2934999999998
FDW55,OUT017,3967.1693
FDP39,OUT013,958.91845
FDB20,OUT018,1146.0082499999999
FDV21,OUT017,1935.8967250000003
FDZ02,OUT013,1711.6885750000001
FDP19,OUT027,4164.662225
FDA38,OUT035,3474.9766499999996
FDH22,OUT045,1286.9914
DRM11,OUT045,2831.897075
FDO12,OUT027,3446.1808
FDT14,OUT049,2382.8149750000002
FDW34,OUT010,448.0834
FDG04,OUT027,4745.8224
FDW59,OUT018,1918.66915
FDR33,OUT018,1938.8096
FDP32,OUT013,1653.930425
FDL13,OUT027,3654.825875
FDD22,OUT013,1569.9564
FDV40,OUT027,2085.701725
NCD55,OUT046,910.731175
FDQ20,OUT010,185.841425
FDD28,OUT045,993.290375
FDC39,OUT045,2761.155825
NCR17,OUT049,1419.3191499999998
DRO35,OUT018,2051.912375
FDF40,OUT049,3136.9166999999998
FDR31,OUT018,1531.0070999999998
NCQ41,OUT017,3022.0662
FDP38,OUT046,1520.18785
NCU54,OUT027,5353.531349999999
FDG22,OUT018,833.41515
DRK59,OUT013,3158.2222999999994
FDC37,OUT046,2348.2766
NCO42,OUT013,2393.8839
NCT42,OUT017,2078.3779250000002
FDX27,OUT035,2493.6706750000003
FDV40,OUT018,1214.668875
FDT45,OUT027,1737.2386500000002
FDS47,OUT019,908.4840999999999
FDR45,OUT035,4356.16295
FDB03,OUT045,3128.011625
FDO49,OUT035,2502.0764
FDU60,OUT027,4902.202175
FDB26,OUT018,1397.1813
FDB46,OUT017,3819.1120250000004
FDQ37,OUT019,937.4464
FDN03,OUT017,3059.6839
NCX30,OUT045,3659.153575
FDK32,OUT019,382.50210000000004
DRM47,OUT013,3158.2223
NCO02,OUT046,1583.43885
FDP04,OUT013,1779.100825
NCO43,OUT049,2879.5017749999997
FDD59,OUT013,1736.90575
FDQ10,OUT017,2736.60445
FDW45,OUT035,2728.61485
NCK30,OUT049,4245.30725
FDU31,OUT018,2057.322
NCQ17,OUT019,321.08205
FDN01,OUT017,2062.9813
FDZ19,OUT049,3241.94665
DRG37,OUT017,2516.7239999999997
FDE32,OUT045,1574.617
FDO34,OUT049,2011.298575
FDM04,OUT019,247.095025
FDZ25,OUT049,2188.8175
FDU08,OUT049,1845.76405
NCW30,OUT045,4679.159175000001
NCM18,OUT013,1176.30215
FDS22,OUT035,1674.570225
NCH18,OUT017,4639.4608499999995
FDC23,OUT013,2507.56925
FDY46,OUT013,2411.5276000000003
NCU06,OUT046,3418.38365
FDX57,OUT045,1720.510425
FDX36,OUT027,5254.077475
FDL16,OUT045,1283.8288499999999
FDT16,OUT010,598.4709750000001
FDN16,OUT018,1629.7119500000001
FDC03,OUT046,2877.42115
DRF60,OUT013,3942.118575
FDS27,OUT027,5794.7903
FDP33,OUT010,624.936525
FDJ36,OUT018,1942.8044
NCR42,OUT013,787.0588250000001
FDV14,OUT017,1655.1788000000001
NCP42,OUT035,3358.79455
FDB50,OUT027,2770.477025
NCC30,OUT027,4235.32025
FDA23,OUT018,1496.801625
FDW16,OUT017,1777.3531
FDQ52,OUT010,329.23810000000003
FDB58,OUT049,2385.8943
NCP29,OUT049,2491.3403749999998
NCM05,OUT045,3453.8375
FDO25,OUT013,3523.7465
NCM54,OUT046,1578.9447
NCL54,OUT046,2417.3533500000003
FDL39,OUT010,392.07297500000004
FDF53,OUT018,1447.532425
NCQ42,OUT035,3177.9466249999996
FDF58,OUT013,2220.359775
FDZ04,OUT035,1692.2971499999999
FDE26,OUT019,501.3474
FDS60,OUT017,1979.58985
FDV58,OUT017,2787.7046
FDM04,OUT045,859.8806999999999
FDE08,OUT035,2696.65645
NCB43,OUT049,3163.8815999999997
FDU11,OUT010,1291.402325
FDF22,OUT019,538.548975
FDE24,OUT013,2350.8565750000002
DRJ49,OUT046,1959.1997250000002
NCQ53,OUT035,3115.2782
NCL41,OUT013,1257.9458750000001
FDR22,OUT013,1734.492225
FDH04,OUT035,1313.873075
DRH15,OUT045,1223.490725
FDY40,OUT049,1615.5637000000002
NCI17,OUT035,2276.9527749999997
NCC18,OUT013,3251.850425
FDY28,OUT027,4789.93165
FDB45,OUT027,3741.712775
NCL30,OUT018,1824.042325
FDM10,OUT017,3820.8597499999996
FDH22,OUT027,3229.62935
NCZ53,OUT017,3438.107975
NCI18,OUT013,3488.29265
FDH14,OUT027,4228.995150000001
FDR36,OUT027,2836.058325
FDW01,OUT045,3378.76855
FDK02,OUT027,3205.743775
FDJ02,OUT018,1535.917375
FDU55,OUT013,4220.00685
NCV18,OUT027,1948.7966000000001
FDH14,OUT018,1377.0408499999999
FDZ37,OUT045,1372.5467
FDX49,OUT049,3756.1107
NCD43,OUT046,1639.69895
FDZ07,OUT013,1327.2723
FDK43,OUT035,1979.9227500000002
FDR32,OUT018,2678.0140499999998
FDT39,OUT013,2756.9113500000003
NCV54,OUT017,2459.29875
FDF38,OUT018,1206.92895
FDV60,OUT046,3002.6747750000004
FDH44,OUT027,4176.39695
FDS21,OUT046,1246.7105000000001
NCL41,OUT045,885.930125
FDM46,OUT017,1276.0057000000002
FDU27,OUT045,1592.4271500000002
NCJ54,OUT017,4414.75335
DRG51,OUT018,2364.08935
NCA29,OUT019,399.063875
FDR47,OUT045,2611.850175
NCL19,OUT027,2093.358425
DRG01,OUT049,1850.924
FDG10,OUT046,1044.80665
NCV05,OUT049,2015.3766
NCH18,OUT019,246.0131
FDV14,OUT018,1558.80425
DRJ23,OUT035,2151.116575
DRJ11,OUT046,2602.6954250000003
FDZ03,OUT017,3484.547525
FDI27,OUT010,215.71920000000003
FDJ14,OUT018,1307.4647499999999
FDU32,OUT017,1371.298325
FDD47,OUT027,3852.3188
DRF36,OUT035,2432.084175
FDM21,OUT046,2878.170175
FDV10,OUT018,1398.5129000000002
FDH60,OUT018,2411.1947
FDX47,OUT010,932.2864500000001
FDT19,OUT019,370.93382499999996
FDO11,OUT045,2901.38995
FDH24,OUT027,2251.90205
FDL02,OUT018,1217.6649750000001
FDB02,OUT049,2787.20525
FDA43,OUT046,3342.14955
FDG52,OUT045,817.186275
DRC12,OUT013,3486.0455749999996
FDY37,OUT018,1437.212525
NCU18,OUT045,2258.6432750000004
FDU09,OUT035,1464.92645
DRJ25,OUT027,2196.9735499999997
DRE12,OUT018,1599.667725
DRL47,OUT017,1879.470175
DRK01,OUT046,1649.769175
FDC22,OUT019,318.335625
FDG44,OUT013,1142.34635
FDW04,OUT035,1817.051425
FDK09,OUT049,3196.8387000000002
NCN43,OUT035,2607.10635
FDG04,OUT049,3132.4225500000002
FDH32,OUT010,327.82327499999997
DRI47,OUT017,2941.254725
DRE15,OUT013,1005.19155
FDY11,OUT035,1402.8406
FDO60,OUT049,1613.3166250000002
FDQ20,OUT018,907.31895
FDO57,OUT027,4017.1043
FDT14,OUT019,455.57364999999993
FDA57,OUT049,1594.8406750000001
DRN35,OUT017,1147.33985
FDJ03,OUT046,1185.7898
FDX28,OUT017,1496.55195
DRE25,OUT045,1295.3139
FDR09,OUT046,2815.2520750000003
FDB23,OUT035,4022.846825
FDO08,OUT045,2261.972275
FDQ23,OUT049,2450.893025
FDW04,OUT013,1662.00325
DRK13,OUT010,435.26675
NCL17,OUT027,4266.446400000001
FDY21,OUT035,3401.8218749999996
FDJ38,OUT027,5309.58855
FDA37,OUT019,428.60875
FDV43,OUT013,1194.029075
FDL36,OUT046,1856.9162000000001
FDD53,OUT045,679.365675
FDZ19,OUT010,514.913075
FDV21,OUT045,2153.779775
NCL54,OUT018,2463.2935500000003
DRI47,OUT027,3599.730925
DRG03,OUT049,2035.600275
FDG21,OUT013,2667.111575
FDW03,OUT018,2336.708325
NCI55,OUT046,1515.3608
DRC36,OUT019,562.351325
FDH22,OUT017,1432.551925
FDV20,OUT045,2199.4703
NCU41,OUT027,4047.8143250000003
FDN46,OUT027,3043.2885749999996
FDK50,OUT045,2302.419625
NCA05,OUT027,3720.6568500000003
DRH01,OUT018,2083.704325
FDT08,OUT018,2258.56005
FDM08,OUT018,2443.486
FDZ07,OUT035,1239.137025
FDS22,OUT017,887.095275
FDV35,OUT027,3750.1185
FDI28,OUT010,203.81802499999998
FDW58,OUT027,2278.86695
FDT52,OUT045,3981.65045
FDY34,OUT046,2488.59395
FDR10,OUT046,2739.1012
FDK57,OUT017,1538.3309
FDR02,OUT027,2933.431575
FDX49,OUT046,3985.6452499999996
FDQ20,OUT046,1607.74055
DRK23,OUT045,3017.655275
NCW06,OUT046,2895.813875
FDR31,OUT017,1998.981275
NCE43,OUT013,3246.1911250000003
DRO59,OUT027,2596.203875
FDN09,OUT049,2882.2482
FDR11,OUT046,2164.68225
FDO57,OUT013,2948.412075
NCX18,OUT017,3338.237975
FDB05,OUT018,3541.0573000000004
FDQ08,OUT018,1009.1031250000001
NCG43,OUT035,1752.7185
FDJ56,OUT013,1514.278875
FDA13,OUT010,253.50335
FDO56,OUT017,1973.7640999999999
FDB37,OUT018,2815.83465
FDZ02,OUT018,1811.9747
FDQ24,OUT046,3513.0937
FDM16,OUT013,1027.6623
FDU35,OUT049,2535.3664
FDT35,OUT035,1904.02155
NCX30,OUT049,4031.8351249999996
FDG04,OUT017,2908.8802
FDI12,OUT035,735.625775
FDE35,OUT035,1905.8525
NCP14,OUT027,2538.279275
NCY53,OUT045,1466.174825
FDP49,OUT017,1835.77705
FDQ04,OUT017,1133.441275
FDM39,OUT035,3376.10535
FDO58,OUT019,508.754425
FDC56,OUT017,1964.7758
NCQ54,OUT046,2281.7798249999996
FDV10,OUT027,1836.10995
NCK17,OUT046,1371.71445
NCF55,OUT027,1248.7078999999999
FDV33,OUT013,3255.179425
NCH29,OUT019,265.071625
FDA37,OUT027,3332.6619
FDH46,OUT018,1497.800325
FDS25,OUT035,2761.0726
FDH04,OUT027,2983.5330249999997
FDX52,OUT046,3813.5359500000004
NCD42,OUT017,715.152425
FDW47,OUT017,2392.801975
